10000 20000
1347 6961 1485
9749 6962 1208
7752 6963 -9680
6370 6964 4663
7114 6965 -6562
1356 6966 -5065
8533 6967 -7999
9979 6968 -9699
4300 6969 -1619
5693 6970 -4639
8219 6971 -7503
6213 6972 3484
8404 6973 2078
1572 6974 -680
2220 6975 -9081
9337 6976 -2799
7339 6977 -4740
2689 6978 -2114
1170 6979 -1940
2275 6980 -4303
1045 6981 2663
2673 6982 -6110
7405 6983 -616
6449 6984 -7235
2375 6985 2966
4940 6986 -8957
6903 6987 1197
8532 6988 2578
1264 6989 -9842
449 6990 -6564
5781 6991 -24
12 6992 3872
8128 6993 -5044
1700 6994 -8229
457 6995 -9736
4372 6996 -2221
9592 6997 -7696
5410 6998 -2196
3617 6999 -1065
1781 7000 2304
864 7001 2252
1871 7002 -3188
3525 7003 -9246
1435 7004 -1410
9747 7005 -806
9536 7006 3954
2571 7007 -326
3611 7008 2235
3 7009 -7047
9261 7010 -1174
8829 7011 -1680
8213 7012 -6721
6711 7013 -9574
1533 7014 195
2115 7015 -7
8124 7016 1728
9346 7017 4270
758 7018 -7714
9839 7019 -8219
1542 7020 2834
8603 7021 110
459 7022 1762
3593 7023 -7594
5573 7024 -6953
6778 7025 2831
5293 7026 2156
3724 7027 4410
9058 7028 -1162
2491 7029 -9587
7848 7030 -3459
604 7031 3363
4617 7032 -395
4874 7033 -9288
8035 7034 -552
9388 7035 -8375
901 7036 -5878
3853 7037 -8925
6787 7038 -9753
4641 7039 -9411
4542 7040 -6248
7017 7041 -9169
1018 7042 -8550
1577 7043 1210
4674 7044 1119
6292 7045 -2786
7758 7046 -5416
4210 7047 -222
9391 7048 -9972
1270 7049 -2057
9153 7050 396
603 7051 -6015
9386 7052 -9019
8057 7053 -5940
6910 7054 1330
3864 7055 -6951
2228 7056 -3632
2575 7057 -4969
92 7058 -3887
1233 7059 -6088
6259 7060 3017
2361 7061 -222
516 7062 -276
1299 7063 -8914
6893 7064 -4828
8843 7065 4000
2493 7066 -3512
9249 7067 4494
6867 7068 -3026
1949 7069 -2826
4794 7070 -5050
8750 7071 2507
4259 7072 -6589
8386 7073 3679
8554 7074 -8785
9768 7075 -6409
3386 7076 -6126
7373 7077 1115
4412 7078 -853
4648 7079 -5863
4605 7080 3207
3870 7081 -9728
978 7082 -2291
1189 7083 -586
2355 7084 3809
7453 7085 4809
7620 7086 -1850
5814 7087 1714
7663 7088 -7015
8673 7089 -6796
1089 7090 -1772
2035 7091 -3033
745 7092 1540
7033 7093 -1435
4558 7094 191
1148 7095 -6503
3863 7096 3765
1869 7097 -4845
1907 7098 -8031
707 7099 4067
7875 7100 -3450
8179 7101 1586
6733 7102 2154
8360 7103 1214
9119 7104 -5953
9691 7105 -5934
3225 7106 2960
5939 7107 -6103
8273 7108 3668
1614 7109 -5774
1593 7110 1817
2610 7111 -6431
7962 7112 -5178
6258 7113 2238
743 7114 4605
7384 7115 436
4373 7116 -4891
1096 7117 3516
4672 7118 1581
3139 7119 -9664
91 7120 -3688
2888 7121 -1506
8816 7122 -9260
7452 7123 -5375
4869 7124 903
2582 7125 -4365
951 7126 -4410
2986 7127 -5347
4935 7128 -8874
5758 7129 -236
1624 7130 4998
5842 7131 -9214
4505 7132 -7219
3251 7133 -6604
4096 7134 -6062
2646 7135 33
907 7136 -5066
7191 7137 -9460
1064 7138 4399
3110 7139 -9073
8474 7140 -3475
7081 7141 -3962
9864 7142 26
2181 7143 2469
7424 7144 -7904
7253 7145 -2086
9145 7146 30
731 7147 1970
6073 7148 -1492
8604 7149 -9214
526 7150 -9837
3986 7151 -4862
6453 7152 1921
1602 7153 344
6916 7154 2490
6170 7155 4185
5897 7156 3776
6393 7157 -8141
3729 7158 -4424
9986 7159 -8929
7388 7160 4335
3193 7161 2703
5745 7162 1547
2887 7163 -395
9386 7164 -3005
6351 7165 -951
2115 7166 -9445
9891 7167 1401
9502 7168 -3972
8217 7169 -3037
9337 7170 -7216
1261 7171 -9151
1326 7172 -3302
43 7173 -8912
3384 7174 -2613
6489 7175 -497
5451 7176 2902
1066 7177 -11
7079 7178 3049
7082 7179 593
3698 7180 1323
1864 7181 -5941
684 7182 1761
3870 7183 -3610
5011 7184 -3414
6330 7185 -1788
9609 7186 3058
9631 7187 -1339
5048 7188 363
1526 7189 -6804
6299 7190 4034
9899 7191 -4460
461 7192 -9751
1814 7193 -9411
9155 7194 -1948
5100 7195 -1042
5729 7196 -4667
1590 7197 -6222
3866 7198 -5521
2797 7199 -6174
3388 7200 -3477
9458 7201 -6746
3575 7202 331
6979 7203 -5217
388 7204 -6329
4411 7205 -7034
3967 7206 3627
4260 7207 3737
5839 7208 -5751
9430 7209 -5948
6986 7210 880
5764 7211 -5904
4636 7212 -3094
2121 7213 -481
5203 7214 674
6889 7215 2748
4873 7216 -612
5330 7217 2981
4501 7218 -5200
7883 7219 -3328
8347 7220 -1623
1857 7221 -9171
31 7222 -2265
3053 7223 -6812
9676 7224 -9227
2140 7225 31
1221 7226 2318
5170 7227 -8141
9709 7228 -1083
1645 7229 -7222
9852 7230 -1206
431 7231 -5427
5767 7232 3287
849 7233 -7580
4413 7234 4320
2127 7235 -7154
442 7236 -6923
6929 7237 -8691
9336 7238 2789
7159 7239 -5719
7154 7240 -9220
3250 7241 356
5216 7242 -2656
3435 7243 -742
4479 7244 3853
8614 7245 -98
9789 7246 227
8155 7247 -5274
7196 7248 -4002
9107 7249 -1621
1164 7250 -3749
3418 7251 -2112
5870 7252 -4599
4955 7253 237
2254 7254 -8948
5940 7255 3941
2950 7256 -1319
3 7257 4704
4103 7258 -5525
5814 7259 -4916
9930 7260 3774
6852 7261 -1816
7704 7262 -1371
4298 7263 -9744
7796 7264 -9731
9225 7265 1386
9152 7266 -4794
6971 7267 -2963
5590 7268 1531
6852 7269 -8245
32 7270 -9307
9319 7271 -1397
7285 7272 4781
4454 7273 4404
807 7274 2233
7356 7275 278
5706 7276 1560
6508 7277 -3860
9262 7278 -5741
9709 7279 2122
9119 7280 -3056
8534 7281 -1808
4975 7282 -4151
9555 7283 -9184
9794 7284 -5840
5570 7285 4188
1857 7286 -8867
9971 7287 3505
7481 7288 -1487
3728 7289 -7687
6421 7290 -4069
4053 7291 -6673
9592 7292 -1855
1828 7293 3057
6004 7294 -5859
6331 7295 -5560
9225 7296 -3220
2997 7297 -418
98 7298 -6846
2952 7299 -2918
580 7300 -2655
617 7301 -1487
2283 7302 4210
646 7303 2270
5323 7304 1786
1888 7305 3853
49 7306 3548
6463 7307 -8763
4295 7308 -4173
7101 7309 -2973
9331 7310 -9022
2834 7311 3380
8362 7312 3654
7514 7313 -2971
1172 7314 1038
6229 7315 3356
6348 7316 3995
6844 7317 3029
4623 7318 -5332
3170 7319 -318
3465 7320 -1991
3472 7321 -6489
101 7322 2861
1467 7323 323
3009 7324 2538
9379 7325 4895
775 7326 -5044
5198 7327 407
991 7328 -6478
2134 7329 3
9053 7330 1788
8866 7331 -9920
7678 7332 -6808
7241 7333 -5197
1831 7334 -8700
4335 7335 -7538
2523 7336 -2245
6889 7337 57
864 7338 -3150
6768 7339 2368
6253 7340 4956
9373 7341 -3156
7087 7342 105
1385 7343 -1687
8770 7344 -2193
1631 7345 -5586
6749 7346 2451
9603 7347 3621
9097 7348 -9965
5000 7349 -4452
5434 7350 -1717
3078 7351 -3759
9413 7352 4803
5587 7353 -6798
2500 7354 -9648
8940 7355 4569
2305 7356 1772
1400 7357 4079
2498 7358 1681
5098 7359 -9186
1040 7360 4728
6804 7361 4563
7644 7362 166
6037 7363 -7742
6657 7364 -1117
8184 7365 -4739
3537 7366 -451
4267 7367 3384
7565 7368 3339
2526 7369 -4051
7834 7370 -6741
2931 7371 -2304
260 7372 -3343
9694 7373 -2429
3012 7374 -7864
1988 7375 2533
7680 7376 -451
4836 7377 -48
1111 7378 -9470
3371 7379 4783
3958 7380 -8992
6574 7381 -9200
6842 7382 -645
4801 7383 1281
1936 7384 -2807
3359 7385 -6129
7525 7386 -273
6635 7387 2813
8104 7388 -5032
3177 7389 -3356
4296 7390 -1209
772 7391 -7611
2248 7392 -7020
6686 7393 632
9792 7394 2212
4068 7395 -3948
4278 7396 1789
7312 7397 -5879
2251 7398 4402
1763 7399 165
3355 7400 3790
5951 7401 564
4733 7402 -577
3238 7403 -157
2290 7404 -5833
6551 7405 -9266
4246 7406 -8389
6355 7407 -7432
8778 7408 -3746
6982 7409 2145
8820 7410 1758
3373 7411 132
7379 7412 4471
529 7413 457
4859 7414 1786
7632 7415 -7769
3189 7416 96
7663 7417 -2771
9108 7418 2126
864 7419 4069
320 7420 -8600
740 7421 -1444
1044 7422 4209
132 7423 725
1930 7424 4263
9522 7425 549
4313 7426 1897
392 7427 -8614
4940 7428 1031
6266 7429 -3756
8444 7430 -6836
4570 7431 -4235
4118 7432 -5627
1850 7433 1298
3781 7434 -8863
6544 7435 -4076
4550 7436 4748
3897 7437 -7132
8524 7438 4666
4852 7439 2431
7992 7440 -8571
4565 7441 4899
5018 7442 -3821
4375 7443 -7735
9459 7444 -7053
3593 7445 -4553
3338 7446 -2980
2385 7447 -2543
7603 7448 672
7833 7449 -9191
2953 7450 -1494
4690 7451 869
689 7452 3616
2475 7453 -2330
7301 7454 754
9619 7455 3363
6270 7456 2389
7284 7457 2564
5273 7458 1033
6323 7459 2436
8580 7460 -9250
951 7461 -3670
3434 7462 -2333
4591 7463 -7746
8302 7464 -8544
4805 7465 -9900
1700 7466 -4623
9250 7467 -777
263 7468 -5592
1600 7469 4371
252 7470 -6869
4961 7471 -9715
2618 7472 4911
4411 7473 3480
2375 7474 3283
3575 7475 -8409
5844 7476 -6718
4816 7477 4725
8683 7478 3917
8036 7479 -8824
6360 7480 -4103
6690 7481 -2509
8239 7482 1993
4543 7483 -422
675 7484 3123
6234 7485 2398
9153 7486 4084
1935 7487 -3963
997 7488 -1310
8058 7489 963
5018 7490 -1194
3413 7491 -5074
3360 7492 -462
2051 7493 4522
7875 7494 923
5950 7495 -4780
4188 7496 -9316
6332 7497 -6513
2183 7498 4241
566 7499 2991
1569 7500 2077
2156 7501 2051
6363 7502 -7316
1699 7503 47
5706 7504 -3898
8059 7505 -5444
9990 7506 -2619
4940 7507 -8430
5162 7508 -6164
7327 7509 -118
4022 7510 -630
311 7511 -7497
8844 7512 -5401
6994 7513 -8692
6372 7514 4382
2192 7515 -2987
306 7516 -4819
3193 7517 1190
5732 7518 -1396
6628 7519 -5462
2986 7520 -6222
8524 7521 1353
7489 7522 45
9640 7523 1652
8531 7524 -6581
978 7525 67
7182 7526 -1100
8217 7527 -7914
3376 7528 -4070
1344 7529 1146
2584 7530 -3802
2261 7531 -9697
7707 7532 -7409
2250 7533 2975
2421 7534 754
4098 7535 -8349
6117 7536 165
692 7537 2199
8566 7538 -3790
6283 7539 2517
5000 7540 -4164
6721 7541 -3347
5858 7542 -8910
6044 7543 589
2558 7544 215
3458 7545 -6871
1353 7546 -6327
7863 7547 -7250
133 7548 3673
859 7549 -7127
3605 7550 4077
9061 7551 2500
4190 7552 -4725
2244 7553 -5533
258 7554 -9770
384 7555 2920
3713 7556 -2549
3028 7557 -4382
4396 7558 -878
3613 7559 2431
1202 7560 -8128
9881 7561 3388
9836 7562 -2891
7955 7563 -1582
1465 7564 -1181
6117 7565 -3881
4700 7566 4013
3406 7567 -6650
4203 7568 -2164
5570 7569 -1236
9018 7570 -3296
7350 7571 -8775
3975 7572 3315
334 7573 1487
6315 7574 -5993
1117 7575 -3620
1684 7576 4835
5198 7577 -9624
1524 7578 -6201
7929 7579 2487
2697 7580 -1069
9645 7581 -1248
3723 7582 -8226
6956 7583 -1596
3948 7584 666
3425 7585 1591
9403 7586 2079
6945 7587 -3735
6063 7588 -9611
5397 7589 -33
9139 7590 3220
6863 7591 -3970
517 7592 -9969
6705 7593 -3433
1253 7594 -1880
1573 7595 -5261
1965 7596 -945
3932 7597 -860
623 7598 4209
5622 7599 4319
4068 7600 795
7371 7601 -6112
1252 7602 -8146
29 7603 -4820
3243 7604 -8325
6543 7605 758
8364 7606 -1728
9585 7607 -149
3863 7608 -9773
170 7609 -2625
1946 7610 4223
2042 7611 4561
1632 7612 -915
2646 7613 -3128
3482 7614 -9103
6900 7615 -2400
8442 7616 -3519
2645 7617 -7298
8776 7618 -2956
8109 7619 4405
127 7620 -8414
8369 7621 -6743
4503 7622 1992
7498 7623 4291
708 7624 -8761
3666 7625 1175
5606 7626 -1730
2051 7627 -8652
6859 7628 -6617
6740 7629 -372
2305 7630 -8656
1715 7631 -8231
6858 7632 2923
8331 7633 1651
4540 7634 1647
5526 7635 -7718
1707 7636 -1450
4247 7637 -8036
4364 7638 -8522
436 7639 4497
6116 7640 -7278
6985 7641 743
6118 7642 -9140
3934 7643 -7670
4093 7644 4444
8842 7645 -9519
5975 7646 4329
7754 7647 -4289
6750 7648 -8525
1637 7649 -5352
5481 7650 -9490
639 7651 -3862
7191 7652 -5702
8389 7653 -667
7097 7654 189
6094 7655 1654
7057 7656 -9957
2298 7657 356
4579 7658 -7183
3776 7659 -8259
2045 7660 -8371
9767 7661 -4183
4158 7662 4602
9119 7663 -4365
4642 7664 -5715
6584 7665 -6477
623 7666 3158
8324 7667 2621
2417 7668 2849
1420 7669 -9308
80 7670 3033
1449 7671 2425
2134 7672 -3178
2253 7673 -5090
3199 7674 -1279
6085 7675 4008
9624 7676 1450
7161 7677 -5027
1092 7678 -164
3643 7679 -5769
8727 7680 1539
8621 7681 -1295
6324 7682 -3589
8139 7683 -8092
4117 7684 -9094
4448 7685 -8031
7221 7686 -1469
7038 7687 1337
7946 7688 -2666
939 7689 -2859
3132 7690 -3206
1250 7691 1796
173 7692 2725
1759 7693 -9322
4529 7694 -8654
3639 7695 3541
3180 7696 -5350
1786 7697 -5335
9388 7698 -2647
2967 7699 54
164 7700 -4127
9153 7701 1635
5256 7702 -116
7273 7703 696
2416 7704 -6444
6687 7705 -4210
6382 7706 -2447
3104 7707 -1315
6170 7708 2426
2305 7709 -5885
4058 7710 -6425
5574 7711 1885
7003 7712 2446
166 7713 -7769
248 7714 -9997
8834 7715 -7363
8380 7716 -2967
2278 7717 3818
9546 7718 1398
7155 7719 -5660
991 7720 -3353
8901 7721 3930
7226 7722 -5372
6862 7723 -425
294 7724 4065
2697 7725 -8389
6344 7726 -2785
3028 7727 -2182
4093 7728 -6319
7537 7729 4356
6482 7730 3080
7240 7731 -8102
6824 7732 -1922
7423 7733 4104
7848 7734 4451
2196 7735 -9231
4663 7736 -4930
3405 7737 -2700
6950 7738 1505
5999 7739 2294
5297 7740 -1447
1857 7741 -9994
3305 7742 -9906
8129 7743 377
5484 7744 525
9294 7745 -3336
9272 7746 -76
9424 7747 2409
6819 7748 -154
440 7749 -2704
9869 7750 -7318
5781 7751 -761
5096 7752 3012
8088 7753 -4566
4579 7754 -3988
4461 7755 -9412
9530 7756 -3068
7003 7757 -3339
7096 7758 -6568
1279 7759 -4020
8071 7760 4328
7719 7761 -3325
3665 7762 -7769
7086 7763 -5931
4127 7764 -2370
6580 7765 -2306
2674 7766 -3580
2755 7767 -1902
2821 7768 -4994
479 7769 -3688
5481 7770 -1901
2394 7771 -2791
1270 7772 -5807
4935 7773 -3891
8045 7774 -4390
6172 7775 2798
4900 7776 -2197
5384 7777 -5446
4623 7778 2852
5407 7779 -3988
4441 7780 2330
1981 7781 -9418
6471 7782 -6652
7680 7783 -7181
5263 7784 -8521
7258 7785 -9840
8620 7786 -2611
9022 7787 -8581
7633 7788 2638
8680 7789 -4420
3377 7790 2435
4474 7791 -701
1367 7792 1966
7211 7793 4796
8043 7794 -7822
5174 7795 -677
7600 7796 -9216
9744 7797 -4321
883 7798 -283
3357 7799 -2908
6721 7800 1020
5764 7801 -8087
8069 7802 -3937
6578 7803 3083
9687 7804 -116
6884 7805 -4242
7209 7806 -7106
6954 7807 -6099
1617 7808 2321
9144 7809 -9684
8576 7810 -1394
2898 7811 2866
3016 7812 -7200
9899 7813 850
3512 7814 -4918
9537 7815 2755
8928 7816 962
5368 7817 -6708
7046 7818 -5509
5771 7819 304
7396 7820 4805
8569 7821 -6579
5273 7822 -3860
7150 7823 -3975
1806 7824 -1164
2362 7825 -8306
500 7826 -6207
6648 7827 -2671
6940 7828 -5456
213 7829 2449
6339 7830 -2269
6856 7831 -3691
6887 7832 3019
8732 7833 -2072
5488 7834 -820
1977 7835 -4080
387 7836 -9202
9986 7837 -5432
6768 7838 1136
6386 7839 -7100
4355 7840 3345
2161 7841 3047
5166 7842 -6629
6551 7843 -9343
7722 7844 -9284
3457 7845 -2905
7583 7846 -1848
2583 7847 3094
3519 7848 1088
2501 7849 -291
6135 7850 -1400
8110 7851 -4500
3636 7852 -6441
3775 7853 -2061
5436 7854 2956
9041 7855 -8589
8050 7856 -3768
5562 7857 -1856
6768 7858 2564
2574 7859 2859
5447 7860 -8308
43 7861 385
8653 7862 1604
5214 7863 1455
2682 7864 -9479
1706 7865 -9736
2423 7866 -8622
6386 7867 -6319
1389 7868 779
6532 7869 -8813
344 7870 -978
1540 7871 -4183
7080 7872 -7119
7110 7873 -6638
1876 7874 -5191
5590 7875 -5021
131 7876 -9307
6379 7877 -2155
5483 7878 -3486
75 7879 3810
6650 7880 -8303
3516 7881 -5575
3120 7882 847
4665 7883 71
8320 7884 -6321
4932 7885 -9701
4682 7886 -5036
8686 7887 3415
2169 7888 -9333
2672 7889 -6404
7052 7890 -9725
3330 7891 -5529
3942 7892 -4294
5613 7893 -6653
3081 7894 3796
9004 7895 -1579
2823 7896 -7432
6985 7897 -7764
8835 7898 -8835
5670 7899 -8510
4787 7900 3443
754 7901 -6219
7138 7902 879
8260 7903 -8708
2290 7904 -8904
8190 7905 784
1224 7906 1539
9337 7907 -2633
2327 7908 2040
9887 7909 -2175
3885 7910 3246
1226 7911 -1790
7939 7912 -8344
2929 7913 3541
8063 7914 -1643
816 7915 193
7325 7916 132
8064 7917 -2801
6181 7918 870
9026 7919 -1699
3643 7920 1201
5135 7921 -3384
3636 7922 -1498
1772 7923 -5795
2932 7924 178
799 7925 -2260
3711 7926 -5030
7826 7927 -123
6410 7928 -3756
3075 7929 3107
1051 7930 -4093
3320 7931 -4606
4258 7932 -7531
5787 7933 -8360
535 7934 4771
8319 7935 3464
3304 7936 -2308
1963 7937 -3115
4669 7938 -9777
4068 7939 4485
4791 7940 -2438
9127 7941 -4213
5014 7942 -4138
8236 7943 -1454
8782 7944 2797
5798 7945 530
8278 7946 -6041
3433 7947 -7647
2703 7948 1584
3041 7949 -1036
3244 7950 -6067
7868 7951 -2001
4893 7952 -8380
4139 7953 -4153
6134 7954 -6427
1608 7955 -4521
6203 7956 -5634
4746 7957 531
1938 7958 3775
1030 7959 -4198
8080 7960 1496
7442 7961 2874
2997 7962 -7818
8030 7963 2381
1157 7964 -5844
7267 7965 -2209
9085 7966 617
4030 7967 -1119
8619 7968 506
1261 7969 -9599
9299 7970 -1936
8936 7971 -106
6129 7972 -4941
7451 7973 -86
3405 7974 -173
7622 7975 -8262
3330 7976 -6284
5618 7977 4093
1394 7978 -6581
4054 7979 -3762
1783 7980 -3492
9901 7981 -241
1179 7982 -4261
9759 7983 4592
6781 7984 -5724
9012 7985 2880
8749 7986 2742
606 7987 3701
5205 7988 -3478
1124 7989 -5257
6237 7990 919
3240 7991 -2618
8289 7992 -2810
2248 7993 -1941
5164 7994 -2016
9740 7995 4089
2661 7996 4567
4873 7997 -5086
8202 7998 -6826
7563 7999 -836
1635 8000 3975
7914 8001 -2703
570 8002 -3181
4817 8003 3067
4669 8004 -6860
1926 8005 3930
9722 8006 3831
1303 8007 -6482
5500 8008 -6524
8956 8009 787
68 8010 3692
655 8011 -1953
6677 8012 -3521
1942 8013 -7233
6136 8014 -3889
954 8015 4988
1942 8016 -9747
2678 8017 -7481
1653 8018 2371
4938 8019 -5225
7955 8020 4
8832 8021 2273
2216 8022 -5260
1074 8023 3274
5450 8024 1127
4326 8025 220
1354 8026 -8529
2880 8027 4116
6234 8028 1601
2861 8029 -5607
8464 8030 3005
8634 8031 -4366
3217 8032 2713
2137 8033 -4454
978 8034 -8844
4639 8035 -3076
8363 8036 -1226
9430 8037 4217
3966 8038 994
8374 8039 -6024
9644 8040 33
5079 8041 -572
956 8042 1716
7657 8043 -1772
4265 8044 -1027
7373 8045 -8869
3213 8046 -6390
9165 8047 -7796
5286 8048 -3399
223 8049 1806
2840 8050 -3026
4972 8051 1814
6301 8052 -5089
9592 8053 1751
2656 8054 608
7299 8055 -4592
4922 8056 2491
7049 8057 -6739
7598 8058 2183
535 8059 2879
6705 8060 -142
1426 8061 -9284
3343 8062 -726
2127 8063 327
2516 8064 -9475
8587 8065 -9840
7867 8066 -9889
9151 8067 -9520
6595 8068 -9053
1678 8069 -678
7833 8070 4619
5703 8071 161
1506 8072 4359
8755 8073 -6854
6665 8074 3777
4811 8075 2177
2958 8076 1847
8114 8077 3783
7732 8078 -9205
3713 8079 -7521
3284 8080 -141
9722 8081 1339
88 8082 -124
2820 8083 -8353
7824 8084 -4185
1876 8085 -6879
3706 8086 -9153
3353 8087 1689
83 8088 3826
6312 8089 -2144
6442 8090 -4166
1544 8091 4921
4355 8092 4123
2268 8093 236
1983 8094 -278
1614 8095 -7622
1344 8096 -7105
539 8097 -1117
9584 8098 3174
6474 8099 -2580
2221 8100 -7134
955 8101 -7126
8740 8102 -6187
4261 8103 -3838
8160 8104 2943
6154 8105 713
5715 8106 2196
4799 8107 -9151
2862 8108 -2329
8791 8109 -5934
2364 8110 4127
9613 8111 -1173
8329 8112 1472
7870 8113 4358
9606 8114 -8546
2095 8115 3594
5721 8116 3406
1271 8117 1347
5786 8118 -8982
4403 8119 -7191
8295 8120 -6126
2643 8121 2948
1375 8122 -2349
1926 8123 1846
8708 8124 2932
671 8125 -2833
7462 8126 -6686
4287 8127 -9116
9514 8128 -5452
3710 8129 2401
7892 8130 -8842
6594 8131 4787
3894 8132 -7657
9277 8133 4191
5365 8134 -6302
2103 8135 -7463
5710 8136 -4721
5420 8137 -8990
2174 8138 -455
8871 8139 -5325
6111 8140 -5896
2225 8141 -2087
4139 8142 -1479
5032 8143 888
4561 8144 29
3041 8145 -2671
944 8146 -4857
1262 8147 -5056
9015 8148 985
3312 8149 -2842
8118 8150 364
1461 8151 2289
4239 8152 3892
4433 8153 -8017
7569 8154 -2067
6574 8155 -784
7303 8156 -1511
1441 8157 218
2746 8158 605
4312 8159 4281
1768 8160 -6060
7608 8161 -4340
3578 8162 276
2161 8163 -6205
7413 8164 -1429
3080 8165 -2344
5295 8166 3416
4565 8167 3999
8243 8168 -3840
5168 8169 -9760
4198 8170 2140
7493 8171 2544
6587 8172 -9809
8079 8173 1431
9066 8174 -774
5953 8175 -4656
735 8176 3184
1841 8177 1603
9337 8178 2853
4642 8179 -1854
5047 8180 -191
6568 8181 -4141
6331 8182 -1448
5626 8183 -572
1038 8184 -708
258 8185 -2115
2148 8186 1476
6410 8187 -3385
8909 8188 3632
1279 8189 -5190
2221 8190 -6103
2809 8191 -8034
6720 8192 -5173
2129 8193 -8768
7667 8194 4238
5073 8195 1293
1190 8196 -1580
1562 8197 -566
594 8198 -5668
9683 8199 -9500
8213 8200 -2212
6618 8201 -1081
8213 8202 -2038
874 8203 -4390
4764 8204 -663
8154 8205 2190
2179 8206 -8364
8010 8207 -3600
7115 8208 2413
5230 8209 -1307
8291 8210 4313
3240 8211 -222
2314 8212 -1635
5940 8213 -3634
119 8214 930
5720 8215 816
9144 8216 -3872
1593 8217 -4178
8947 8218 -4721
3107 8219 913
8030 8220 -7193
7647 8221 -2829
9022 8222 -8034
2922 8223 -941
2575 8224 -6662
2066 8225 -1613
12 8226 3500
4879 8227 48
2583 8228 902
3637 8229 -9487
5102 8230 1336
6223 8231 -4148
1600 8232 2388
5042 8233 3454
363 8234 4371
3769 8235 917
538 8236 -9871
9389 8237 -160
5839 8238 4555
9093 8239 -9604
1378 8240 3188
6294 8241 -3827
1720 8242 -2736
4429 8243 2250
4018 8244 -8385
3426 8245 2395
3334 8246 -1010
9816 8247 -9642
3602 8248 3426
2074 8249 809
4419 8250 140
6490 8251 -2787
1702 8252 -1804
4025 8253 3047
7071 8254 -6741
9363 8255 -1694
6340 8256 -4333
2862 8257 -7732
3418 8258 3791
9592 8259 -394
7672 8260 -8083
1099 8261 -7250
9100 8262 -2055
4252 8263 -632
6496 8264 -9894
2834 8265 4764
5405 8266 3909
9576 8267 2370
7598 8268 -6259
1970 8269 -1699
5802 8270 4199
3614 8271 -8438
5899 8272 4743
3320 8273 -2311
3129 8274 3731
173 8275 -265
5372 8276 -3453
4818 8277 -152
5319 8278 -2357
7926 8279 -4738
9751 8280 -8651
300 8281 -3433
4685 8282 -5837
1527 8283 -9922
319 8284 -2700
7585 8285 3308
4965 8286 -6832
2313 8287 -798
4062 8288 -5250
3939 8289 855
1777 8290 2285
9549 8291 -7763
22 8292 -2098
1218 8293 3015
7293 8294 -5439
2538 8295 -2620
9262 8296 125
6379 8297 1163
2619 8298 -8748
1980 8299 4936
4620 8300 -2072
9419 8301 2251
4612 8302 1273
7174 8303 -254
2830 8304 -7959
5495 8305 3713
3369 8306 -6063
5992 8307 1592
9374 8308 -6366
4043 8309 -8962
1878 8310 -6599
8685 8311 -5158
2309 8312 -3689
3552 8313 2175
4962 8314 -2532
6810 8315 -6509
2433 8316 -9398
4774 8317 1143
6554 8318 -5951
1806 8319 357
2019 8320 -3394
7441 8321 -6652
3293 8322 2681
2439 8323 713
6985 8324 -4794
318 8325 -1117
1036 8326 -6607
3062 8327 -6903
7853 8328 -6602
1977 8329 -8802
4642 8330 -5821
2669 8331 -8846
3993 8332 -3580
4429 8333 3503
348 8334 -9124
8457 8335 -9500
1676 8336 721
6484 8337 -8961
5014 8338 -5721
5352 8339 3995
6930 8340 -8808
566 8341 -3371
7104 8342 3983
4309 8343 -7096
873 8344 -885
1317 8345 -7591
4132 8346 -4864
8320 8347 3627
5434 8348 -8361
8803 8349 1071
9017 8350 -7566
2942 8351 1186
7653 8352 1220
8405 8353 -5303
2888 8354 1340
1316 8355 -7502
419 8356 -3863
280 8357 3834
6979 8358 2988
2162 8359 -3493
9739 8360 -5410
8891 8361 3936
726 8362 -6617
7285 8363 4106
3936 8364 -7834
7939 8365 4220
8394 8366 635
2325 8367 3228
2775 8368 -8919
5349 8369 -6014
3401 8370 -5573
3975 8371 3152
4787 8372 4819
115 8373 -397
8200 8374 442
3417 8375 -7706
4295 8376 -5981
462 8377 -9848
4735 8378 -2046
1674 8379 -9416
1124 8380 -2537
7297 8381 -340
9335 8382 -1418
274 8383 -1172
9861 8384 -6422
6426 8385 3436
4239 8386 -387
3375 8387 4985
6490 8388 1701
123 8389 -4780
99 8390 -4909
3799 8391 4747
7863 8392 -9273
6752 8393 -3198
2725 8394 -5872
4882 8395 -3349
8041 8396 -8933
8971 8397 -1610
8342 8398 -4722
