5000 21840
3547 104 652
2883 85 292
433 1017 -902
4154 3478 167
1310 3890 65
401 1451 470
4687 1938 254
3568 4263 144
1108 2736 579
2410 330 -535
3661 4045 220
1449 1867 874
2069 1488 36
2523 4054 -857
2409 2136 -903
3862 3008 418
1949 4020 -659
2621 3943 890
2284 2542 -661
2743 4479 768
2641 1367 -497
800 343 635
3471 3932 802
3438 1730 212
3177 3301 -91
1218 1706 -5
4127 2286 -254
4329 3358 968
1101 3215 772
3967 2892 -794
3266 1294 22
1447 1834 -853
938 2597 -612
608 3998 -942
3440 965 312
1111 2206 930
3020 609 -994
2413 1858 599
3397 1256 -872
2622 173 776
2691 3546 174
4598 3530 559
3395 3403 -461
2407 3194 -515
656 4118 -936
1259 548 796
4226 3897 -998
3194 3750 -380
4406 1190 -119
3441 2104 563
3986 2649 -236
3103 1488 -822
3859 3757 -366
2421 1407 -526
957 4306 -877
170 3971 -569
3742 3897 -744
1360 3390 -587
439 3704 943
246 763 -658
4944 840 -859
2091 1744 -37
3343 2803 -713
2604 4311 121
4165 2236 656
2514 551 367
861 4335 -411
4243 4064 179
34 3279 -207
3467 3092 -486
1252 2110 512
1415 1488 -849
2478 367 447
1077 2122 -947
3567 1303 -63
515 4172 909
4602 4730 816
2315 2110 172
141 2274 742
488 1490 -806
3027 1739 528
3513 2337 -590
310 841 -905
1102 1659 -217
4181 2243 300
1507 3620 -34
3765 4273 -743
2320 2113 62
4511 3136 615
3762 754 -45
3374 830 486
2266 970 991
3139 2064 947
4984 1033 976
1071 1402 252
1124 2211 461
4484 814 764
4912 3352 -939
1448 2637 -417
1309 4524 -807
2447 1300 -213
1305 4426 -489
1948 942 -617
1474 986 904
3076 287 -305
3938 2330 117
24 536 -447
486 3080 -171
1565 4470 -969
2285 4445 324
4969 1885 -323
1417 3020 994
963 2203 498
3549 370 333
4815 3895 -463
1684 4448 305
4470 2599 875
2217 2468 300
4662 609 -546
4121 2422 192
739 3241 -202
2281 158 819
3593 530 -550
1452 3874 671
3165 1376 397
1509 3005 66
463 89 -720
4918 4836 437
2742 4004 -291
963 4474 -285
1512 3649 214
2550 939 -205
3324 280 295
2440 2197 611
887 2286 386
1664 3194 -219
367 4506 -951
1243 2418 797
4687 3542 -525
984 278 606
4687 2657 -71
3102 1695 -946
3510 609 773
3429 2101 42
23 3382 -181
582 819 -428
2855 3801 -238
3288 1056 922
3887 3435 -733
24 2689 -927
1825 3754 603
1732 1801 605
2075 3886 -429
3244 3882 -215
3 4394 -912
925 245 -187
3078 3718 -288
444 2510 931
2162 2362 730
4819 2091 384
676 2084 -651
4203 1139 5
1966 4274 288
2302 4587 -873
2521 651 62
879 3659 495
4395 3648 -937
1009 4896 750
1612 4025 -260
552 475 -943
347 4825 431
2584 2574 -742
944 3603 100
3065 734 318
4294 4422 64
731 4451 -756
2895 988 878
660 4333 -425
891 4201 534
4043 3817 -774
991 2022 -182
1368 3393 180
4398 3268 -704
2810 2402 -431
2951 3742 -430
436 1887 -587
66 3376 160
3805 194 -211
4840 4060 -977
2010 3091 857
4862 1555 -682
1843 3169 -869
2709 1048 448
279 1157 -482
1402 1080 245
580 526 -777
2773 4494 -899
4655 1630 363
680 875 -130
2300 2492 416
1374 3538 -411
1595 3795 226
1509 3746 667
4887 4448 914
4049 284 721
3756 3529 794
991 28 -521
3428 136 -184
3579 4093 636
2326 1182 -426
1862 1909 996
3333 1509 513
3463 3872 -154
4760 2350 -156
2076 2592 -690
1987 4849 -424
2126 1185 -929
2217 3131 -153
2391 1979 -604
307 4322 -695
1793 41 570
1146 1700 -632
1308 4878 327
1309 4797 37
1371 4207 460
951 2374 -90
3195 4987 -229
2465 1051 -621
4937 975 -702
23 4757 -536
4935 2967 -456
1210 2438 -609
1443 3007 316
4314 2956 536
4125 3759 -55
3061 3300 -356
1914 2445 798
1128 552 -384
689 1108 540
272 4027 -77
1434 3010 941
2902 2120 50
910 4231 -935
3869 1379 -301
87 1337 115
4969 639 333
1140 1733 -512
3614 1023 57
1257 2671 -195
3738 4568 119
4281 4307 -937
2920 1307 -893
2057 4309 337
4506 3377 453
2491 1874 374
1522 2158 -953
2267 2825 301
2653 3992 -32
2170 1332 37
3268 4129 -640
364 2704 636
2113 2096 -986
4408 220 533
3610 2727 -243
1284 2839 -483
1069 4501 0
554 3386 -739
2721 610 89
4618 2092 -111
1548 2267 -969
2133 1828 485
4086 3124 -553
3844 3209 260
265 4202 448
4331 3662 -981
620 1275 -85
126 3657 -698
4058 4700 -640
1270 1682 -363
420 2754 299
1671 1617 -989
1832 229 -474
1145 2784 721
859 4526 564
538 2232 -526
2850 82 135
3580 279 -8
121 1262 -681
4032 3198 -155
423 138 989
4470 1377 638
2982 4634 325
1208 2992 120
1354 3855 -553
4794 859 962
2862 3797 -98
1144 522 -239
4749 1709 94
717 4977 -566
1003 1843 653
3162 1667 -980
2817 1122 -551
3115 1270 -969
1879 731 83
330 3676 189
3129 3060 732
3079 2970 -522
2817 2685 -232
2949 4144 81
4285 109 635
2993 1505 -297
372 3196 -956
3001 2245 616
4458 3802 -412
463 82 -687
2477 524 733
2249 2282 848
4340 3551 313
4535 365 133
2291 332 463
1472 2758 -643
181 708 644
2400 556 -666
975 3653 296
2322 1327 633
1365 91 -968
4966 4114 -84
715 2250 -523
1616 1280 750
3610 54 637
4693 4398 931
4621 2542 -602
2906 4472 -946
3391 3101 650
947 112 976
1146 3304 -765
4740 354 950
1942 2718 -396
2584 2131 65
4709 4561 56
4635 4351 -355
2719 2619 -954
3622 3761 -648
3919 579 351
1783 4349 -606
657 1839 224
1130 3314 -264
3302 1100 -872
745 1107 -291
630 952 526
3267 2620 714
824 2113 341
988 1682 -336
841 3118 216
176 1803 -185
2670 2899 1000
2453 165 -865
32 34 -835
1948 570 176
2372 876 -187
3571 993 699
4451 3032 520
2587 1080 -780
2757 4114 514
3737 3317 -918
3461 3301 -926
3972 1884 373
2217 3211 495
242 4971 -340
4632 2928 948
3086 233 18
1688 71 -651
1850 1725 -881
563 1996 368
1397 3418 563
4973 1817 68
25 312 460
3581 452 -369
2899 4134 565
3101 4957 610
1504 4387 -36
2400 3214 653
3081 4861 680
616 2619 136
4195 816 -575
4216 1320 -95
2885 2920 -641
2012 3138 -78
3903 2634 854
36 2206 -625
4227 3420 924
4207 3253 287
2659 565 684
4281 3905 -980
4767 2231 -531
4651 3641 -703
3856 1417 769
60 656 152
3862 121 -386
3673 1996 -89
1987 4367 -405
3390 1755 734
1282 2884 359
1921 3599 995
1495 2361 -836
4999 2186 -82
3373 2268 226
2269 1733 470
1574 4934 170
4973 1162 725
2138 4352 -489
4267 4321 715
4759 1843 -391
3627 4263 -81
4952 2550 -858
4202 2435 -117
4222 4170 313
445 323 -819
3120 4842 -521
1321 1779 510
952 4390 -874
408 1917 209
2740 1039 -269
1060 188 -571
654 3373 805
4780 2010 488
2736 3899 -910
3913 3242 -113
3247 564 851
4019 4936 43
715 2791 897
173 1316 -242
3928 1142 430
889 3253 163
2476 941 759
4305 2434 -391
4117 3725 -57
1683 2788 -428
854 1144 196
3936 4839 -875
1566 1039 757
4618 3599 -255
262 3670 -52
1240 4351 599
4893 4505 430
4879 3477 83
850 3273 781
4022 4178 435
4804 959 -246
4182 1085 -722
4057 1769 359
4228 3127 -648
4593 2202 -228
2525 4969 19
1823 4123 -943
381 193 55
428 1863 -979
1323 2676 670
2959 2821 -595
4685 4005 547
1045 1558 -583
2843 3700 -242
4057 3983 679
1042 2081 -647
1008 3456 748
240 4712 523
403 1090 715
3271 4775 -416
1858 984 366
4369 1577 -901
458 2916 -918
2974 4095 -741
2859 1531 552
4348 4941 -408
3208 3066 -104
3827 4288 992
2795 3311 -248
2115 2687 391
1484 1581 -37
189 615 853
3814 2215 947
3196 920 839
1559 2205 -985
1822 901 393
2234 332 -860
2546 4273 732
259 2920 739
392 1812 -597
4534 2773 -738
1031 1294 65
4964 4307 691
2783 4882 -676
1243 2440 312
2196 4763 -349
2880 1503 170
2627 869 -953
100 1150 432
332 4266 -216
3912 3165 933
4508 4061 -621
3151 202 759
974 1867 -374
3255 4650 -820
4998 1397 487
2706 1010 -540
2962 786 -847
1687 299 836
2101 450 -560
3433 4140 76
3569 4917 366
1457 3401 -778
4575 4769 544
3772 4122 -328
4630 3451 -267
843 4430 -746
1591 4501 -583
1555 4598 -550
1121 4965 -957
409 2006 869
3765 3214 894
1052 3254 -629
4560 471 59
3470 2807 600
984 202 -105
3768 1152 -38
3301 2688 -126
769 1336 -441
3710 3183 -508
1723 2774 184
4373 4965 891
2259 789 -411
2000 4750 815
1555 2443 219
3277 2257 3
4829 3905 -759
545 4386 -280
486 1412 370
173 2360 166
2892 929 -828
4781 1094 981
2326 528 889
2254 2807 -108
1535 3247 -853
3108 402 847
2198 1040 -856
2181 2598 -632
4053 1253 -143
2150 1462 381
2979 575 -753
1167 2317 466
544 4341 -955
2205 4989 -845
1829 210 -830
1381 2281 -153
3190 1079 -495
4688 515 460
1477 64 541
360 2199 -262
2756 1123 964
3740 743 353
1863 1242 -734
2994 2856 856
907 514 556
4627 761 556
2807 4604 -358
2916 3116 -152
4486 2176 -417
4638 2940 -958
2269 3154 -630
4292 2326 528
279 4837 -440
4476 1237 -968
2115 1347 -826
3732 1877 -992
1030 2207 52
1275 2993 387
1889 1657 -564
3748 3248 676
1715 1899 -577
3467 1775 954
2647 969 698
4985 1110 77
56 1979 478
970 1361 958
4751 475 -264
3723 3933 -506
3086 4103 46
4946 2878 -329
3026 2716 711
1329 4143 -32
1965 629 611
3750 921 467
28 4227 688
409 2404 -698
564 1190 242
1298 2227 715
2500 450 315
3479 3025 790
1327 109 -544
2944 4890 916
2592 700 -294
1687 4877 978
3834 150 -590
983 3581 308
4499 2128 373
2440 623 178
4597 2047 -952
3539 2526 -854
729 1812 23
952 1153 865
600 4665 -187
1754 494 913
2167 3314 -3
1372 4767 -497
302 2487 -878
3955 4643 530
3405 3077 982
3479 3816 -158
1243 3701 978
3046 1796 975
4093 2444 181
4703 2859 64
2888 337 506
1912 107 -919
3379 4166 -9
381 2883 -519
2467 2878 -628
1246 4866 798
196 564 -237
1459 2340 -583
2369 3948 -978
2206 4190 977
2985 4251 -360
4597 2523 404
4494 2600 512
515 1831 868
4811 2718 -731
3346 2912 -282
1769 1602 -812
4016 1189 530
1934 1687 106
3171 4575 989
2859 2145 -773
1673 4700 -762
3632 958 -564
4920 2594 -164
2702 40 -489
2135 1096 233
2408 4256 -702
3151 2728 533
4439 4013 -560
3210 713 -287
4345 4177 -560
62 4193 -257
3989 3748 -425
2134 3464 -221
2622 2386 974
2094 3904 812
2754 2943 -437
3232 4776 -418
3605 3867 661
4760 3287 -909
4543 3513 716
800 2765 -678
4446 4233 -46
3241 1581 -561
881 2765 -578
2295 1023 492
659 265 -165
4647 3827 -257
2496 715 459
1648 360 917
3111 1738 276
4259 2154 560
3316 132 -108
568 2057 413
617 879 413
1166 2918 893
672 3080 -445
439 3257 -697
2080 498 72
4710 1397 -144
3833 2023 -855
3830 277 -232
2613 3778 999
2712 2184 -717
3542 708 -946
2328 4152 -589
758 3197 484
3741 2617 -124
3846 4531 -189
723 1396 342
1175 942 534
79 2051 -472
3263 3468 -183
1446 3967 641
1872 1263 -706
4866 4181 -246
2331 812 58
4882 4631 -334
2068 1824 -353
4277 630 -505
2458 1739 -870
3531 2910 -917
3389 2926 814
4672 1154 55
2388 784 268
382 398 -93
3307 60 412
2862 3603 821
3134 4079 -843
42 2700 806
1204 2013 -198
3458 2608 956
3578 1331 -884
401 2785 711
4138 1655 752
731 3737 261
561 4827 260
1613 2148 416
1338 2217 -240
2145 3720 -576
2042 4816 -700
317 4576 -619
3305 3181 772
2295 2721 -549
3065 4069 -605
2847 1604 238
3735 1230 -822
4081 4554 -210
595 1877 -251
3589 4614 -868
949 1362 269
3205 4299 145
1078 3977 -273
3410 318 -296
656 225 755
51 1743 -767
3579 2039 130
1012 4513 -579
3229 3877 -914
2375 633 -17
4029 3627 -206
1953 2963 741
893 319 27
2491 3551 102
601 1049 -889
4339 1355 737
3816 3871 546
3247 3106 -649
2150 288 -437
3422 898 433
1635 1812 120
2147 4187 250
4172 2984 92
4143 1820 840
4236 2032 -94
913 383 -157
3590 2188 486
148 1148 443
2002 1989 782
3645 492 -822
554 2713 -26
632 1460 -945
815 3089 392
2334 2169 -154
2909 4604 -55
4765 3714 319
936 2997 -59
3700 3817 143
3777 3744 941
105 748 -813
2425 3506 -679
2170 184 110
3296 565 -628
2044 2021 716
4618 1882 199
2939 2740 586
3008 2497 -574
414 1652 -718
4134 933 545
2734 4876 -373
1222 3355 763
3699 2468 -387
4297 984 -340
955 3260 -260
1405 4650 -349
584 2798 -680
2271 511 840
2413 951 -695
2702 1362 -701
4005 3488 -324
674 1508 -6
2935 715 -712
2247 1414 -152
3082 2305 9
2810 3933 540
3025 960 401
1278 2926 -307
2643 954 -579
2451 4097 -360
4699 809 -955
2981 3891 234
2702 2374 74
2708 4779 -635
382 2680 24
4149 2894 86
3218 1626 -217
2548 1173 122
239 1069 -698
3980 2628 306
4272 2885 126
3893 3830 -454
2397 1624 -668
2425 1420 326
3531 2368 -476
451 2636 -733
3536 3594 -175
3676 3422 202
3497 3959 -86
1196 1570 131
4866 1080 467
649 4509 -535
33 254 -268
2934 4627 -939
4207 447 -620
4355 3726 -369
4844 2797 -461
4005 44 561
822 1248 432
2851 1638 237
461 3668 -211
1420 181 -939
855 2517 -730
1423 3872 -129
155 3710 -454
1257 4176 786
4476 4394 -763
2637 1892 -48
4028 4314 170
2459 1536 -189
3506 2316 265
248 2952 697
3050 1349 418
4725 2891 -233
3543 4253 -656
3575 4035 186
4175 1120 -110
4666 1632 432
555 3069 47
3962 4444 -832
2873 4328 942
432 1433 -549
4409 3058 -194
4190 4047 816
2000 4400 -628
1103 3434 -608
996 609 23
3054 3239 -898
1429 1632 499
2553 1511 -956
4148 1370 138
1337 4261 -294
4883 1985 -581
3753 1697 830
2288 2911 -543
3417 4647 -766
2536 2862 486
1158 857 -804
4588 3324 -426
2695 2689 410
498 3213 256
2783 4259 -182
1738 4672 -200
2274 1143 881
4187 11 -157
4877 3356 961
602 2299 167
4223 4728 771
2862 371 -283
694 652 -596
1939 3581 988
3999 2780 771
66 4231 828
1118 3845 -594
3441 3717 -465
2046 3727 -864
4044 53 -132
613 2201 -910
2151 2919 -107
431 1691 -144
3758 466 -172
102 4335 695
1212 2364 954
3347 3353 944
4980 698 935
3211 4606 -266
3912 725 -591
4001 4360 -531
2492 774 -964
2060 15 195
3061 4920 -808
2932 2908 -542
4675 875 199
2511 1135 375
952 361 482
4546 1376 451
4748 4417 -884
670 1458 439
2615 2442 -953
801 619 648
4649 1281 436
4606 201 699
1234 3451 -493
3210 2839 -944
3385 2518 808
4844 1580 487
3515 737 439
1256 1388 405
683 860 -255
4895 528 955
3000 915 833
703 3817 194
3815 404 736
2827 610 995
4173 2351 -578
271 3699 -453
2585 397 854
3042 2602 69
4893 441 710
3263 2148 111
4071 3492 -303
3898 1193 -194
3672 189 -214
804 877 -970
2336 373 453
4307 2242 -556
2219 3463 -932
4890 4107 467
2468 1262 106
3048 3708 262
4677 4818 -160
3775 2949 81
2344 3002 -817
603 3861 -268
4101 1557 -584
3420 3171 -863
153 1980 766
610 760 298
2119 679 -107
3637 1808 510
325 3839 944
1718 1864 -51
3374 1875 467
2214 3937 793
3919 4141 47
2025 34 914
2873 4652 -790
1493 1940 -736
1794 3580 50
957 3902 155
3495 3354 812
1573 3521 76
3425 4814 -291
3524 1891 136
2574 1636 829
248 137 513
1645 2630 -218
3324 3243 -920
4279 2704 -466
4196 1659 -158
3562 2914 -994
709 1875 161
4607 4333 -870
1939 3703 -416
436 2018 75
1799 221 -318
4197 834 -741
472 3521 724
4986 4592 -310
628 2517 -728
3020 4387 -312
1700 2374 -21
4362 4415 -995
2490 1017 41
883 339 326
4207 1036 769
3319 4614 -570
2173 3042 -441
1215 2523 -683
1270 1662 290
2189 2459 -873
536 785 514
312 1945 -904
437 862 535
4760 4624 -112
4915 3122 -845
2019 617 -623
2460 4585 581
4682 3145 1
4979 555 365
1628 4231 -857
3764 4238 104
44 2939 -844
374 2453 -612
1625 4354 -46
4361 870 622
4282 4878 -881
2854 754 642
2092 1659 -928
2047 2869 574
4937 4916 -165
3323 1557 227
1647 1467 26
4182 4591 82
2074 2847 -739
3795 2540 633
511 1520 -81
1023 2971 348
22 4294 -176
2924 4401 -402
3482 919 -896
1390 4387 635
1697 3456 -964
3341 620 545
3939 1859 -683
1560 2218 -488
2745 3334 -594
2698 738 735
1803 4996 256
4388 1596 237
581 1365 -386
1599 3945 206
1775 4665 -271
364 4704 998
3472 3842 -326
4618 3409 -172
1390 4998 423
3674 2401 -703
1045 1947 130
2010 2627 18
4162 4678 432
3485 624 644
2522 2364 -80
1220 1677 -837
3820 1497 684
1459 4003 -79
4015 3719 730
4786 108 -170
2921 3206 -489
2038 1649 -447
1870 3490 687
716 3625 -878
3545 994 973
665 3539 -286
4050 2701 -893
4273 1940 697
652 3023 -417
1418 2700 518
1257 3649 -299
2572 3059 34
4821 3382 437
4575 2794 537
2964 65 -35
697 579 -842
1153 1500 473
131 4946 -578
3164 212 645
4814 4981 -827
2862 1176 -298
2007 4543 -151
2404 1592 963
85 442 793
4974 3683 949
2699 3626 -109
483 1080 -152
3446 3775 -42
1419 934 674
4220 243 -281
1000 359 -303
4623 2962 938
4682 4127 -869
4709 4926 328
614 2594 -503
21 1618 -142
650 451 488
3360 3767 -958
2863 706 -816
2322 4202 -209
3164 4957 -57
2100 3406 443
2859 2087 -959
3375 3766 -920
4290 3045 829
3310 4611 -580
944 2677 564
888 523 136
4897 794 711
401 1171 884
1416 2730 679
2429 1131 748
1945 4872 67
1336 343 -551
3592 453 367
2437 4919 898
1417 1178 -445
3920 2644 -53
1469 3408 978
3714 650 -549
4789 2465 647
2809 2877 817
3566 3775 -622
1713 516 -920
18 801 -319
515 1347 -345
175 4983 -584
3833 4324 -963
3926 2731 384
4499 1765 268
1690 791 -772
4401 3276 -500
1602 3925 -578
3653 439 -372
2581 1425 -866
4491 3185 -57
1913 2787 576
1209 1743 -27
2168 2769 496
1757 4496 -735
688 649 -743
2176 1194 334
4582 2388 950
4045 4842 -690
4646 2495 -850
4829 2531 914
617 650 -95
4706 2096 -874
715 4595 -224
1982 3268 483
4103 3733 777
3111 102 -12
4130 4145 911
1737 731 980
2833 295 -651
321 2468 -114
1520 2430 -799
1058 2886 280
1760 1695 727
1917 1192 627
2004 2520 -55
3897 4334 666
1097 1748 891
117 1516 6
2455 143 572
1182 39 -970
1280 1752 -460
3626 1310 -964
1963 1991 -646
3303 38 -923
2317 3493 -327
3280 2674 -981
1334 4675 -136
2141 3993 598
467 1571 990
2847 1226 511
4925 3955 782
4509 3786 458
566 2496 -306
941 4798 -143
579 4238 -798
210 2316 -382
4434 4046 923
2454 2052 -211
1801 1744 -70
3349 2116 317
3096 1472 -475
1863 3456 315
421 2917 -347
1007 4017 -655
3547 268 -348
2692 84 961
2077 4883 -534
3403 3035 996
3676 474 193
4887 3857 -889
595 236 -504
3135 719 330
2067 2026 -808
82 4556 -124
4104 4369 -909
2153 1777 -21
3623 2538 334
2920 3865 171
3138 4999 -272
611 1927 -265
3002 4694 278
4122 2355 -927
496 3197 165
1721 2389 834
656 2581 791
4678 2306 -917
3234 4972 676
1127 4603 -170
182 4610 112
4199 4810 682
539 1461 426
4973 32 282
3572 432 692
4690 4994 -350
2241 1638 -26
1437 3978 707
4917 2589 -644
1540 810 584
1753 1653 679
993 419 737
244 1991 -259
182 4171 198
4101 3026 -203
2927 621 -461
2783 2017 -861
715 3307 890
1055 729 -830
1462 1326 612
4301 694 446
3638 598 38
2069 1605 -787
4832 4413 555
2401 164 -932
4919 3541 -45
4789 1934 267
672 3370 -310
4950 75 314
1188 4994 992
4151 4636 -771
1571 2929 -703
3194 4059 -220
2026 1729 285
2992 984 -808
2112 575 476
3757 3609 -940
1267 3305 -285
2123 3233 770
1890 3611 610
2969 553 48
3566 2672 83
471 621 727
650 2454 -276
2489 1077 -16
1580 3194 670
1758 4355 -525
1351 2019 173
1547 2036 597
38 4555 607
1889 4007 -167
4663 4415 -881
784 2283 -643
1994 2007 692
430 4470 433
3341 617 591
4361 3255 64
21 936 -966
524 1869 -560
4371 2338 -226
3345 2577 -353
1328 2592 -50
1955 1205 947
1575 3566 837
391 120 999
517 242 -589
3111 4442 -812
1607 905 16
1994 3377 -843
4777 2133 -194
12 1143 -537
942 1211 -936
3037 2098 501
1849 4416 37
4944 1459 -143
2879 3340 -214
178 50 -432
4070 887 499
2405 1862 298
1374 1311 -962
1873 1291 369
1235 1804 117
4222 3860 -20
2652 1147 -432
328 952 -476
3387 2510 482
3374 1072 -463
4745 364 539
2457 4070 -614
1542 4101 -109
670 4850 -175
1345 2102 506
